

INFO 2020-07-08 23:27:00,540 basehttp 124 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:00,550 basehttp 124 "GET /static/xadmin/js/xadmin.plugin.themes.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:00,555 basehttp 124 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:00,557 basehttp 124 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.effect.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:04,597 basehttp 124 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7684
INFO 2020-07-08 23:27:27,061 basehttp 124 "POST /xadmin/home/banner/add/ HTTP/1.1" 302 0
INFO 2020-07-08 23:27:31,186 basehttp 124 "GET /xadmin/home/banner/add/ HTTP/1.1" 200 20195
INFO 2020-07-08 23:27:31,276 basehttp 124 "GET /static/xadmin/vendor/bootstrap-image-gallery/css/bootstrap-image-gallery.css HTTP/1.1" 304 0
INFO 2020-07-08 23:27:31,282 basehttp 124 "GET /static/xadmin/vendor/load-image/load-image.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:31,285 basehttp 124 "GET /static/xadmin/vendor/bootstrap-image-gallery/js/bootstrap-image-gallery.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:31,286 basehttp 124 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 304 0
INFO 2020-07-08 23:27:35,295 basehttp 124 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7684
INFO 2020-07-08 23:27:57,534 basehttp 124 "POST /xadmin/home/banner/add/ HTTP/1.1" 302 0
INFO 2020-07-08 23:28:01,809 basehttp 124 "GET /xadmin/home/banner/ HTTP/1.1" 200 30118
INFO 2020-07-08 23:28:01,875 basehttp 124 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2020-07-08 23:28:01,880 basehttp 124 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2020-07-08 23:28:01,884 basehttp 124 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
INFO 2020-07-08 23:28:01,885 basehttp 124 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2020-07-08 23:28:01,886 basehttp 124 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 304 0
INFO 2020-07-08 23:28:05,894 basehttp 124 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7684
INFO 2020-07-08 23:28:29,952 basehttp 124 "GET /xadmin/home/nav/ HTTP/1.1" 200 24879
INFO 2020-07-08 23:28:34,133 basehttp 124 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7684
INFO 2020-07-08 23:28:54,494 basehttp 124 "GET /xadmin/home/nav/add/ HTTP/1.1" 200 19168
INFO 2020-07-08 23:28:54,577 basehttp 124 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2020-07-08 23:28:54,596 basehttp 124 "GET /static/xadmin/vendor/selectize/selectize.bootstrap3.css HTTP/1.1" 200 10602
INFO 2020-07-08 23:28:54,597 basehttp 124 "GET /static/xadmin/vendor/selectize/selectize.css HTTP/1.1" 200 8425
INFO 2020-07-08 23:28:54,604 basehttp 124 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 304 0
INFO 2020-07-08 23:28:54,613 basehttp 124 "GET /static/xadmin/vendor/selectize/selectize.js HTTP/1.1" 200 98602
INFO 2020-07-08 23:28:54,621 basehttp 124 "GET /static/xadmin/js/xadmin.widget.select.js HTTP/1.1" 200 1344
INFO 2020-07-08 23:28:54,659 basehttp 124 "GET /static/xadmin/vendor/select2/select2.css HTTP/1.1" 200 19226
INFO 2020-07-08 23:28:54,739 basehttp 124 "GET /static/xadmin/vendor/select2/select2.js HTTP/1.1" 200 104906
INFO 2020-07-08 23:28:54,818 basehttp 124 "GET /static/xadmin/vendor/select2/select2_locale_zh-hans.js HTTP/1.1" 200 694
INFO 2020-07-08 23:28:58,601 basehttp 124 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7684
INFO 2020-07-08 23:40:50,225 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:40:52,218 basehttp 124 "GET /media/banner/timg_5.jpg HTTP/1.1" 200 7595
INFO 2020-07-08 23:40:52,238 basehttp 124 "GET /media/banner/timg_6.jpg HTTP/1.1" 200 4352
INFO 2020-07-08 23:40:52,264 basehttp 124 "GET /media/banner/timg_4.jpg HTTP/1.1" 200 6842
INFO 2020-07-08 23:40:52,272 basehttp 124 "GET /media/banner/u20758204293405854705fm26gp0.jpg HTTP/1.1" 200 21041
INFO 2020-07-08 23:44:25,170 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:44:25,191 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:44:25,243 basehttp 124 "GET /media/banner/u20758204293405854705fm26gp0.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:44:25,245 basehttp 124 "GET /media/banner/timg_4.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:44:25,245 basehttp 124 "GET /media/banner/timg_5.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:44:25,247 basehttp 124 "GET /media/banner/timg_6.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:44:29,239 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:45:53,324 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:45:53,329 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:45:57,367 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:46:03,219 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:46:03,238 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:46:07,259 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:47:45,832 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:47:45,836 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:47:45,856 basehttp 124 "GET /media/banner/timg_5.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:47:45,856 basehttp 124 "GET /media/banner/timg_4.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:47:45,857 basehttp 124 "GET /media/banner/u20758204293405854705fm26gp0.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:47:45,857 basehttp 124 "GET /media/banner/timg_6.jpg HTTP/1.1" 304 0
INFO 2020-07-08 23:47:49,868 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:48:16,733 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:48:16,759 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:48:20,752 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:49:09,274 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:49:09,284 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
INFO 2020-07-08 23:49:13,317 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:49:20,629 basehttp 124 "GET /home/nav/ HTTP/1.1" 200 2
INFO 2020-07-08 23:49:20,648 basehttp 124 "GET /home/banner/ HTTP/1.1" 200 395
